Num_Acc,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh
201200019983,4.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1994.0,A01
201200060008,1.0,1,1,2,1.0,21.0,0.0,0.0,0.0,1964.0,B01
201200037221,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1976.0,A01
201200000444,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1966.0,A01
201200019632,2.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1986.0,B02
201200040205,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1984.0,A01
201200019311,3.0,2,3,1,0.0,31.0,0.0,0.0,0.0,2009.0,A01
201200029737,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1978.0,E01
201200042892,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1976.0,A01
201200061936,1.0,1,3,1,4.0,11.0,0.0,0.0,0.0,1973.0,A01
201200043279,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1915.0,B01
201200032372,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1991.0,B01
201200028673,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1984.0,A01
201200012542,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1979.0,B02
201200014858,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1950.0,A01
201200046373,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1992.0,A01
201200042878,1.0,1,1,1,5.0,21.0,0.0,0.0,0.0,1988.0,A01
201200052509,2.0,2,3,2,1.0,21.0,0.0,0.0,0.0,1960.0,B01
201200036819,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1986.0,B01
201200011393,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1984.0,B01
201200001136,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1981.0,C03
201200031356,4.0,2,4,1,0.0,21.0,0.0,0.0,0.0,2001.0,B01
201200012192,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1971.0,B02
201200041985,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1940.0,B01
201200005545,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1936.0,A01
201200026176,1.0,1,1,1,1.0,21.0,0.0,0.0,0.0,1986.0,A01
201200039261,1.0,1,3,1,9.0,21.0,0.0,0.0,0.0,1950.0,C01
201200047144,,3,4,1,0.0,93.0,4.0,3.0,1.0,1966.0,A01
201200019272,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1964.0,B02
201200018996,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1979.0,B02
201200008648,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1962.0,B02
201200044554,1.0,1,1,1,1.0,13.0,0.0,0.0,0.0,1961.0,A01
201200026524,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1990.0,A01
201200043843,5.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1973.0,C01
201200032824,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1960.0,A01
201200007227,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1984.0,B02
201200007121,5.0,2,4,1,0.0,12.0,0.0,0.0,0.0,1993.0,A01
201200040819,4.0,2,4,2,1.0,11.0,0.0,0.0,0.0,1979.0,A01
201200034170,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1990.0,B01
201200001147,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1939.0,B02
201200042929,2.0,2,4,2,1.0,11.0,0.0,0.0,0.0,1952.0,B01
201200015516,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1956.0,B01
201200028203,2.0,2,4,1,5.0,11.0,0.0,0.0,0.0,1994.0,A01
201200048597,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1947.0,B01
201200006000,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1954.0,A01
201200052152,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1984.0,A01
201200047939,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1973.0,A01
201200012113,9.0,2,4,2,0.0,13.0,0.0,0.0,0.0,1999.0,A01
201200036315,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,B01
201200059978,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1987.0,B01
201200060912,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1977.0,A01
201200001966,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1994.0,B02
201200006453,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1992.0,C03
201200012109,5.0,2,3,1,5.0,11.0,0.0,0.0,0.0,2000.0,B02
201200048748,1.0,1,4,2,9.0,11.0,0.0,0.0,0.0,1966.0,B01
201200017076,2.0,2,3,2,5.0,21.0,0.0,0.0,0.0,1992.0,B01
201200036923,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1931.0,B01
201200012858,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1930.0,A01
201200019359,1.0,1,2,2,5.0,11.0,0.0,0.0,0.0,1980.0,A01
201200000366,1.0,1,2,1,4.0,11.0,0.0,0.0,0.0,1989.0,A01
201200060458,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1950.0,A01
201200004918,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1943.0,A01
201200021501,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1996.0,A01
201200036241,1.0,1,4,2,0.0,13.0,0.0,0.0,0.0,1989.0,B01
201200006811,1.0,1,3,2,5.0,21.0,0.0,0.0,0.0,1973.0,A01
201200029262,1.0,1,1,2,9.0,13.0,0.0,0.0,0.0,1982.0,A01
201200023930,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1987.0,D01
201200008404,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1987.0,B02
201200003747,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1992.0,A01
201200021351,2.0,2,4,1,5.0,21.0,0.0,0.0,0.0,1988.0,B01
201200032948,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1935.0,B01
201200050530,2.0,2,3,2,0.0,11.0,0.0,0.0,0.0,1981.0,A01
201200010521,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1965.0,B01
201200042463,2.0,2,1,2,1.0,11.0,0.0,0.0,0.0,1988.0,B01
201200041901,,3,4,1,0.0,93.0,4.0,3.0,1.0,2000.0,A01
201200040520,1.0,1,4,2,5.0,21.0,0.0,0.0,0.0,1981.0,A01
201200035389,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1977.0,B01
201200023749,1.0,1,2,1,5.0,11.0,0.0,0.0,0.0,1950.0,A01
201200058425,3.0,2,4,1,0.0,31.0,0.0,0.0,0.0,2003.0,B01
201200031215,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1973.0,A01
201200037189,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1933.0,A01
201200010792,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1973.0,B01
201200036219,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1980.0,A01
201200018343,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1984.0,A01
201200029171,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1989.0,A01
201200005477,,3,3,1,3.0,,0.0,3.0,1.0,1938.0,A01
201200036566,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1943.0,A01
201200008139,2.0,2,4,2,3.0,11.0,0.0,0.0,0.0,1946.0,B02
201200006888,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1953.0,D04
201200001604,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1991.0,A01
201200027539,1.0,1,1,1,2.0,11.0,0.0,0.0,0.0,1993.0,B01
201200016979,1.0,1,3,1,5.0,91.0,0.0,0.0,0.0,1996.0,B01
201200005235,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201200022723,1.0,1,3,1,4.0,11.0,0.0,0.0,0.0,1965.0,A01
201200042008,2.0,2,1,1,4.0,11.0,0.0,0.0,0.0,1958.0,C01
201200060092,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1965.0,B01
201200048645,1.0,1,3,1,4.0,11.0,0.0,0.0,0.0,1956.0,A01
201200038675,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1966.0,A01
201200030248,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1932.0,A01
201200017060,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1982.0,B01
201200033412,1.0,1,1,1,4.0,13.0,0.0,0.0,0.0,1953.0,A01
201200052553,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1983.0,B01
201200044639,,3,3,1,2.0,93.0,1.0,3.0,1.0,2003.0,A01
201200016634,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1972.0,B01
201200000737,2.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1989.0,A01
201200038398,,3,4,1,5.0,,0.0,5.0,1.0,2007.0,A01
201200023495,2.0,2,1,1,0.0,12.0,0.0,0.0,0.0,2000.0,B01
201200026008,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1972.0,A01
201200053500,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1965.0,B01
201200009443,1.0,1,3,2,1.0,11.0,0.0,0.0,0.0,1984.0,B02
201200046695,1.0,1,4,2,4.0,13.0,0.0,0.0,0.0,1982.0,B01
201200004752,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1982.0,A01
201200051226,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1961.0,A01
201200062191,1.0,1,4,1,0.0,13.0,0.0,0.0,0.0,1991.0,A01
201200045401,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1990.0,A01
201200041836,,3,4,2,2.0,93.0,3.0,3.0,2.0,2009.0,A01
201200031727,2.0,2,4,2,5.0,21.0,0.0,0.0,0.0,1963.0,B01
201200004617,,3,3,1,5.0,,6.0,5.0,1.0,2004.0,A01
201200045676,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1985.0,A01
201200050687,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1964.0,E01
201200023492,3.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1992.0,A01
201200002931,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1946.0,A01
201200030325,1.0,1,4,1,5.0,43.0,0.0,0.0,0.0,2005.0,A01
201200035419,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1961.0,B01
201200014504,1.0,1,1,1,0.0,13.0,0.0,0.0,0.0,1952.0,A01
201200045930,2.0,2,1,1,0.0,93.0,0.0,0.0,0.0,1992.0,A01
201200018888,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1989.0,B02
201200025000,1.0,1,4,1,5.0,13.0,0.0,0.0,0.0,1973.0,A01
201200023778,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1991.0,B01
201200054425,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1953.0,A01
201200059502,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1952.0,B01
201200020626,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1964.0,B01
201200015836,1.0,1,3,1,0.0,13.0,0.0,0.0,0.0,1970.0,A01
201200025553,,4,2,2,9.0,93.0,2.0,3.0,1.0,1974.0,A01
201200049808,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1965.0,B01
201200055878,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1991.0,B01
201200037035,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1974.0,A01
201200038592,1.0,1,3,1,3.0,21.0,0.0,0.0,0.0,1991.0,B01
201200027622,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1962.0,B01
201200020942,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1996.0,A01
201200034567,1.0,1,4,1,9.0,21.0,0.0,0.0,0.0,1979.0,B01
201200005797,4.0,2,3,1,0.0,11.0,0.0,0.0,0.0,1988.0,A01
201200016474,2.0,2,4,2,0.0,11.0,0.0,0.0,0.0,1971.0,A01
201200059006,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1968.0,A01
201200041305,1.0,1,4,2,0.0,23.0,0.0,0.0,0.0,1992.0,B01
201200011022,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1968.0,A01
201200005901,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1989.0,B02
201200022952,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1973.0,A01
201200001757,1.0,1,4,1,0.0,22.0,0.0,0.0,0.0,1986.0,A01
201200060671,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1993.0,A01
201200010070,1.0,1,4,1,3.0,11.0,0.0,0.0,0.0,1933.0,A01
201200004775,1.0,1,4,2,1.0,11.0,0.0,0.0,0.0,1980.0,B02
201200007604,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1961.0,A01
201200009751,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1983.0,A01
201200041725,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1969.0,A01
201200033077,1.0,1,1,2,1.0,13.0,0.0,0.0,0.0,1982.0,A01
201200055673,2.0,2,4,2,0.0,21.0,0.0,0.0,0.0,1969.0,B01
201200011522,1.0,1,1,1,5.0,13.0,0.0,0.0,0.0,1987.0,A01
201200002001,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1972.0,B02
201200007043,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1966.0,B02
201200030970,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1967.0,A01
201200012194,1.0,1,4,1,4.0,11.0,0.0,0.0,0.0,1987.0,B02
201200025235,4.0,2,1,2,0.0,13.0,0.0,0.0,0.0,1934.0,A01
201200047311,1.0,1,1,2,5.0,11.0,0.0,0.0,0.0,1938.0,B01
201200050494,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1968.0,A01
201200043424,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1954.0,A01
201200003791,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1968.0,A01
201200028258,1.0,1,3,2,5.0,11.0,0.0,0.0,0.0,1922.0,B01
201200019289,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1986.0,A01
201200057671,1.0,1,4,1,1.0,11.0,0.0,0.0,0.0,1937.0,B01
201200032705,1.0,1,3,1,4.0,11.0,0.0,0.0,0.0,1983.0,C01
201200006468,5.0,2,3,2,0.0,21.0,0.0,0.0,0.0,1972.0,B02
201200008053,,3,3,1,5.0,,3.0,3.0,1.0,1948.0,A01
201200041333,1.0,1,3,1,0.0,21.0,0.0,0.0,0.0,1984.0,A01
201200009303,2.0,2,4,1,5.0,13.0,0.0,0.0,0.0,1987.0,A01
201200039885,1.0,1,4,2,4.0,11.0,0.0,0.0,0.0,1992.0,A01
201200027059,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1982.0,A01
201200036763,1.0,1,1,1,0.0,21.0,0.0,0.0,0.0,1972.0,B01
201200017209,1.0,1,1,1,2.0,11.0,0.0,0.0,0.0,1991.0,A01
201200022318,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1961.0,B02
201200012828,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1975.0,A01
201200059182,1.0,1,4,1,0.0,23.0,0.0,0.0,0.0,1987.0,A01
201200055072,1.0,1,4,2,1.0,21.0,0.0,0.0,0.0,1979.0,A01
201200035337,2.0,2,3,2,5.0,11.0,0.0,0.0,0.0,1929.0,A01
201200023447,1.0,1,4,2,0.0,11.0,0.0,0.0,0.0,1945.0,A01
201200029176,,3,4,2,9.0,93.0,4.0,3.0,1.0,1921.0,A01
201200025311,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1964.0,B01
201200042507,1.0,1,1,2,3.0,11.0,0.0,0.0,0.0,1947.0,B01
201200017293,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1986.0,A01
201200047617,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1958.0,A01
201200042684,1.0,1,4,1,9.0,93.0,0.0,0.0,0.0,1992.0,A01
201200039200,2.0,2,4,2,5.0,21.0,0.0,0.0,0.0,1984.0,A01
201200033139,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1981.0,A01
201200017113,1.0,1,1,2,1.0,11.0,0.0,0.0,0.0,1986.0,B01
201200027595,1.0,1,1,2,2.0,11.0,0.0,0.0,0.0,1968.0,A01
201200005643,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1996.0,B02
201200040614,2.0,2,4,2,9.0,11.0,0.0,0.0,0.0,1959.0,B01
201200028510,1.0,1,1,2,0.0,11.0,0.0,0.0,0.0,1966.0,B01
201200008879,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1991.0,A01
201200000826,2.0,2,4,1,0.0,11.0,0.0,0.0,0.0,1996.0,A01
201200032999,1.0,1,1,1,0.0,11.0,0.0,0.0,0.0,1989.0,A01
201200013114,1.0,1,1,1,5.0,11.0,0.0,0.0,0.0,1989.0,A01
201200027662,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1972.0,B01
201200024753,2.0,2,1,1,4.0,13.0,0.0,0.0,0.0,1980.0,B01
201200004868,2.0,2,1,2,0.0,21.0,0.0,0.0,0.0,1956.0,B02
201200052066,,3,3,2,2.0,93.0,1.0,3.0,1.0,1994.0,A01
201200049200,1.0,1,4,1,9.0,11.0,0.0,0.0,0.0,1972.0,B01
201200027167,1.0,1,4,2,5.0,11.0,0.0,0.0,0.0,1976.0,A01
201200061142,,3,4,1,5.0,93.0,6.0,2.0,1.0,1966.0,A01
201200022135,1.0,1,1,1,9.0,11.0,0.0,0.0,0.0,1978.0,A01
201200037323,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1964.0,A01
201200033317,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1995.0,A01
201200042048,1.0,1,4,1,5.0,11.0,0.0,0.0,0.0,1982.0,B01
201200002715,1.0,1,2,2,9.0,11.0,0.0,0.0,0.0,1961.0,A01
201200010514,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1936.0,B01
201200048096,1.0,1,4,1,4.0,12.0,0.0,0.0,0.0,1956.0,C01
201200009668,2.0,2,1,2,5.0,11.0,0.0,0.0,0.0,1976.0,A01
201200023347,2.0,2,1,2,0.0,11.0,0.0,0.0,0.0,1955.0,M13
201200021290,1.0,1,1,1,3.0,11.0,0.0,0.0,0.0,1986.0,B01
201200032752,1.0,1,3,2,5.0,13.0,0.0,0.0,0.0,1974.0,B01
201200034086,1.0,1,4,1,0.0,11.0,0.0,0.0,0.0,1993.0,A01
201200036769,1.0,1,3,2,1.0,93.0,0.0,0.0,0.0,1987.0,B01
201200040518,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1996.0,A01
201200002392,2.0,2,1,1,0.0,11.0,0.0,0.0,0.0,1979.0,B02
201200043337,1.0,1,4,1,1.0,21.0,0.0,0.0,0.0,1990.0,A01
201200020076,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1991.0,B02
201200036928,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1994.0,A01
201200025741,1.0,1,1,1,4.0,93.0,0.0,0.0,0.0,1958.0,A01
201200038368,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1984.0,A01
201200040350,1.0,1,1,1,4.0,93.0,0.0,0.0,0.0,1988.0,A01
201200037028,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1960.0,A02
201200012983,1.0,1,1,1,4.0,11.0,0.0,0.0,0.0,1980.0,A02
201200027952,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1995.0,B01
201200020668,1.0,1,3,2,0.0,11.0,0.0,0.0,0.0,1969.0,A01
201200053570,1.0,1,4,2,5.0,23.0,0.0,0.0,0.0,1983.0,A01
201200035154,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1960.0,B01
201200049733,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1972.0,B01
201200018190,1.0,1,3,1,5.0,11.0,0.0,0.0,0.0,1941.0,B02
201200025538,1.0,1,4,2,9.0,13.0,0.0,0.0,0.0,1942.0,B01
201200011666,1.0,1,1,1,1.0,11.0,0.0,0.0,0.0,1985.0,A01
201200030720,2.0,2,4,2,5.0,11.0,0.0,0.0,0.0,1985.0,B01
201200046455,,3,4,1,0.0,93.0,5.0,3.0,2.0,2008.0,A01
